,SHAP Zero: on_target,Model: on_target,Linear: on_target,Pairwise: on_target
40,0.5243535727759094,0.9288643006647571,0.6590655277676997,1.0562380770950799
41,0.3052407546581858,0.6040663383113416,0.769059520765553,0.5373170663973517
42,0.769645765896918,0.8985283377834236,0.8604609296883945,0.7973141046116672
43,0.41226980247684886,0.9464762937127925,0.7866934170210462,0.738179404879249
44,0.18758316890685767,0.8157674497745098,0.6918999978942848,0.8573469068060939
45,0.05830611939648145,0.8775189436611651,0.6485262466492263,0.45324331938248913
46,0.6869527803140001,0.9419898233943017,0.786324750734454,0.9890043476221205
47,0.07042880438301258,0.35382482798428116,0.7080511402363522,0.7626547181588161
48,0.31888792835178736,0.5162055832921212,0.7893683163284112,0.5590525716395716
49,0.382351008703127,0.9224505569747139,0.71896074461406,0.5030034088323972
50,0.39892072259827005,0.9354674818255023,0.7617600459788543,1.0919257144727212
51,0.6581845501567951,0.9400526817157362,0.8559057264477195,0.6745083479496997
52,0.7828324843911296,0.9217079878631377,0.810235642185879,0.6555098089676074
53,0.050088269786958906,0.8754244387744557,0.6137048738948724,0.5770942307559355
54,0.17363007800883457,0.915523154824241,0.6934576531247102,0.6151235065962265
55,0.4653355622551043,0.9232419548252149,0.835354742260031,0.7281395352050749
56,0.19064256351150854,0.8421553049959221,0.659522508137286,0.6914351564897376
57,0.8440029419631001,0.9274991103198619,0.8302490408243118,0.6234004784280264
58,0.21592847317541675,0.5546342432650744,0.6881578586851441,0.645895196529972
59,0.7557478938648445,0.8358693366020029,0.8419721188724145,1.0248579258435992
60,0.35020133384761076,0.9227895847147093,0.8666755103639856,0.9166335231580364
61,0.5816984942730303,0.9086812724550893,0.8377603058237774,0.8630203018355602
62,0.5679693215781074,0.9318228304382612,0.8229609649094691,0.8030640492625196
63,0.8279491013529875,0.8726167915021371,0.8764732881197203,0.6708168335295197
64,0.4253243690992127,0.8535613907474247,0.5990732273110017,0.7959425300639349
65,0.6893069190267184,0.9385023782977514,0.8654270932003212,0.8907440338529837
66,0.9174831393053611,0.948915000385799,0.8833375486175865,0.7532743959442184
67,0.11055840561063046,0.38526889776001993,0.758959577067308,0.7117890703076386
68,0.30992183605271273,0.4347215883791198,0.7533997232557708,0.7296100528015186
69,0.13909376930625095,0.9275601609242682,0.6677305138543327,0.4891332509180318
70,0.9026981463627091,0.9342512753774852,0.8543415748751072,0.8834300740010164
71,0.9188835014378272,0.9512018780401026,0.944587475159254,0.6480399824678029
72,0.5047759966220547,0.8713474016625502,0.8326153524169797,0.7795226943369115
73,0.8933383791979314,0.9223465846360488,0.8687717197928907,0.7397456562282664
74,0.6157750803841591,0.9205480343474207,0.8573838168434029,0.7563822413977782
75,0.3433319251082515,0.6499583274919931,0.7253687307228195,0.7098548527407613
76,0.3346855356294123,0.9093483804588169,0.6581186506751178,0.5733034474979967
77,0.8856703385792492,0.9508176581734381,0.9834169032746198,0.7367557566428679
78,0.12992705517593472,0.7677704130789058,0.6709628834167172,0.5444437485484507
79,0.4818243638863605,0.8779946835229161,0.8395609685831747,0.6244889917281924
80,0.8277222637447464,0.9471338945999938,0.9016721339008589,0.6264616803928913
81,0.8206618458048469,0.9475280785279024,0.8076893256440049,0.8486460753905457
82,0.4130741761340515,0.9435534056553396,0.7313818428148733,0.7660447903883403
83,0.522463436674169,0.9248374384199587,0.691025873455998,0.8415424440255355
84,0.3823334537338019,0.8393086238207155,0.6280670410432728,0.6382060396523439
85,0.8530423317102984,0.867751486968471,0.8018670801485731,0.9962684935051829
86,0.8614966992851332,0.9467256011989612,0.8631238629546147,0.8470414386494696
87,0.21770346265696305,0.25819353063053374,0.6135835252576933,0.6208983416086201
88,0.620266026941209,0.944766371572951,0.6349664639354052,0.7976819967883142
89,0.45009167963510277,0.8284836033537377,0.850750537491239,0.7897311526740302
90,0.9620876740557069,0.9495011183536859,1.004700093932228,1.0174880000461661
91,0.8391002195133306,0.9466690341141986,0.8330299851076576,0.8419484058847436
92,0.2150306441693508,0.5223686221255674,0.6405160932851837,0.38751488545116436
93,0.5094358263750014,0.9131501209873585,0.7764255364018711,0.8379584220572122
94,0.7298232317867711,0.9480757968766802,1.0144011900377978,0.5545033186455999
95,0.6231310861446944,0.9498610295625475,0.8339750237485202,0.8201181250773233
96,0.784208085678554,0.948289383260304,0.8664601478072367,0.8443365037986041
97,0.9177099391603726,0.9487811009590137,0.9196747245576582,1.1833491972196946
98,0.9607306814613144,0.9480031662342995,0.8444662875690941,1.16555927446433
99,0.13573145240373063,0.05291550993992322,0.5459684012502886,0.2642047176314041
100,0.2634298438616438,0.5464717412788116,0.5881944803585933,0.5970489404155951
101,0.015738906566492683,0.0434785920763624,0.44401160789172245,0.41230845150189593
102,0.07468053576732647,0.19726548293333235,0.6648085246145723,0.6284123700906403
103,0.029517996797903456,0.9161284370085381,0.6373826560002924,0.7280532352586667
104,0.05160072561243334,0.1736969446508878,0.6922854401857659,0.568954053223253
105,0.19755248983778573,0.04742032570275634,0.5708680669189949,0.40752443486836654
106,0.037125583199264844,0.9160733709581361,0.45935824582967716,0.5469320528306272
107,0.3254916598665796,0.835525244231642,0.6401021587966329,0.8315744701400056
108,0.06793711572152483,0.26760927102667964,0.6904485962781745,0.6659684440991976
109,0.07195232710597899,0.03988470492658969,0.6041284996801002,0.5384323858625755
110,0.08905674763941918,0.611809757940751,0.5300936535634628,0.5605142097160156
111,0.4750433219200423,0.91583890732607,0.7546388457122502,0.7770169503739666
112,0.0757806491166354,0.11126921128151346,0.6186613202003166,0.35937015394991867
113,0.023326076174202237,0.04194265105643802,0.6508288419047462,0.5716809361000393
114,0.5290995905461671,0.9269244058773948,0.5971024096212977,0.8379968565665477
115,0.6512622776061573,0.9161629270723961,0.7040091214396322,0.7722949135524635
116,0.1383483184566423,0.9458218387457955,0.6013152556663769,0.646114816797318
117,0.47187971011357777,0.09420227990952579,0.752598329402893,0.8354219889840298
118,0.1474501640294097,0.5685289349018119,0.7125625883773161,0.6806054219056049
119,0.36127735103486036,0.6293139262542666,0.7691914265457187,0.6637770621902622
120,0.13739361244176496,0.2616645502824675,0.7289676312928057,0.5739228898812033
121,0.6386945956251683,0.9313203956482707,0.7760755147459804,0.9281111770876589
122,0.5590642141266371,0.8776248136622912,0.7997293689280314,0.829408086454756
123,0.44012500102125074,0.9485277809110548,0.7280323512965835,0.5786548652040181
124,0.08565417640514761,0.05829896878188712,0.5583880155073513,0.7042453041024558
125,0.30922388209157314,0.23302330034913987,0.6845930383642664,0.6331011359460947
126,0.24143262484850414,0.6597234909598813,0.617940648884766,0.689024159033563
127,0.5281635097088357,0.9306755792097191,0.7041929862592062,0.923493619403615
128,0.06893805904737693,0.06161356125483597,0.6427128291056081,0.6255221492410367
129,0.5241703014911558,0.7954154652947256,0.7606574001940615,0.6697942833973716
130,0.5868428325719375,0.867193248223575,0.710119428012844,0.7446590600787124
131,0.6245258648974765,0.9476451971557855,0.8001143101999861,0.8489568631327681
132,0.16229853493423407,0.07817284610817932,0.6904585531682825,0.3207826999814372
133,0.8043958714350885,0.9330984759343149,0.8213196061156982,0.7573325112542442
134,0.8924649399211899,0.9481767239848371,0.876104071035724,0.9115401879747145
135,0.5511561919186458,0.8817522086246703,0.7434740575761,0.5811530433218247
136,0.34252863814386525,0.6100000532167382,0.8150837807271475,0.6460162300262916
137,0.28000867531835627,0.7564179689534125,0.7078401779353528,0.6016765301427671
138,0.5229555850655825,0.9425520426479218,0.739784235531488,0.7182513312502478
139,0.7615131240061815,0.8402273935722053,0.7288203762539891,0.8519843550083357
140,0.9015202173037526,0.9489951982376633,0.8359757273617089,0.860639595605222
141,0.44614943742160584,0.8640834473255049,0.7522474128384073,0.6825342774191012
142,0.7592296157170504,0.938714654785475,0.8672758843036072,0.8866819134768035
143,0.7569609214567325,0.7802606171621206,0.7572426148890973,0.6317392514054176
144,0.5471612851143774,0.9405334785978889,0.8212489813361309,0.3338617636401268
145,0.7835353833294154,0.9441773889068447,0.9245687025863101,0.988039020825034
146,0.8240573626821368,0.9465053817284497,0.7239867158572897,0.6921380478210231
147,0.3601452396996495,0.681443883360169,0.7749242676013606,0.8382637829724295
148,0.5580235783440614,0.9349556654257801,0.8137796696986341,0.9276292994736297
149,0.32744400529534434,0.836215027016376,0.6726215281835034,0.8007309003971023
150,0.28615454502899595,0.765072632153593,0.6084999452486558,0.2921363610040949
151,0.8925817743313464,0.946760136248419,0.8543481754655821,0.8535384425393233
152,0.23538039380923081,0.9365097410568565,0.7200126088133724,0.9200638087647169
153,0.2961602312521494,0.844765520478971,0.6099145001736023,0.7558957324369994
154,0.513724445815936,0.9163487016191809,0.7813340327202861,0.8872238925338517
155,0.5079070575830684,0.9257499900641173,0.7924766107985532,0.623888126292337
156,0.2898245735776802,0.9235181065140236,0.7394030507836338,0.8803265774578611
157,0.4872538754685698,0.8351605502069179,0.7483921933885653,0.6871390100300686
158,0.44247637616547597,0.9342172425245227,0.641333198875638,0.9026051292370448
159,0.2999881659235102,0.9447161683955942,0.8033751052474736,0.9220211206187984
160,0.626493903211834,0.9319360282041799,0.6999460907393718,0.44120730338189085
161,0.6044615408801497,0.9478332251314914,0.6389134910060317,0.8793097466199412
162,0.6401276092431272,0.9430502267047721,0.8620114654513287,0.799842943260597
163,0.752211872360632,0.9485600193858431,0.7129318173033447,0.7516724631354366
164,0.5435208680208736,0.9374009472309228,0.7688750451064464,0.8128953242570388
165,0.277988919509245,0.16451221939340155,0.7546804308153712,0.7895559435475886
166,0.3519163629440929,0.9359227726038709,0.7882608584236972,0.5079371752333957
167,0.452115274911973,0.9341401953474336,0.7254116826016637,0.6109873979651654
168,0.8178840546564229,0.9321598235360748,0.8236229948338502,0.834622849242945
169,0.7269228959322498,0.9400937576516524,0.7875870917633412,0.9026897158459335
170,0.9375265406280295,0.9467450991896976,0.9457056355191132,0.9427083001545091
171,0.6034771030138035,0.9492322122067947,0.7931118791028492,1.0620223989228013
172,0.5941199294393993,0.8952178204059735,0.8154783398820116,0.814212461658721
173,0.36593135128944165,0.9458368341610682,0.7026322020171124,0.8167843241641192
174,0.9435892535566285,0.9477241720654519,0.9384689265798603,0.6289936173805937
175,0.1713200358199739,0.675914020995309,0.7400802558887791,0.6016895973752355
176,0.8426334545934938,0.9283211639829423,0.8824355880162349,1.0369608094840952
177,0.4706070879875687,0.9464079691066302,0.7217567997522882,0.9296949291307277
178,0.5937239294776607,0.9481744984965527,0.7918772983821709,0.944653889649976
179,0.8353436093699613,0.9422586622348136,0.8528625998018522,1.0063098635609211
180,0.7716728469654031,0.9375576859947296,0.8780809400262066,0.948492932400213
181,0.8355871626211203,0.944464163646133,0.9162566249325297,0.5245077943546531
182,0.18744906118849658,0.9480623236280099,0.7201270702102276,0.6270903434647173
183,0.7903064092777408,0.9407471744567102,0.8141624616331643,0.7950198116245798
184,0.920204739907315,0.9490121835818565,0.918583343803424,0.953288121409698
185,0.6789797303490079,0.945336946253343,0.7752297845184271,0.7953192696111467
186,0.2953880425171045,0.9350249700966372,0.7612142837819962,0.6003902742379129
187,0.8793503861365475,0.9460926643603573,0.8378998544050298,0.8238356319429234
188,0.7998256689476122,0.9470919890618003,0.8066343328141679,1.0894385136780498
189,0.6968422770581921,0.9409024507189433,0.817414103382267,0.7977226868351569
190,0.9498706181145766,0.9494768533270205,0.8162024822107962,0.9274189478481772
191,0.8120452438389792,0.9459810741045195,0.952098511784559,0.9481764075417376
192,0.7716259622836795,0.9483678329732081,0.8432545151515994,0.8082410475395699
193,0.6730180169667449,0.931064547077014,0.7110185529383791,0.7685500610724275
194,0.04671515624332101,0.03897387931997831,0.5466561265860922,0.3495431294307846
195,0.019347555662234894,0.04917074381829567,0.6233086674250475,0.2895253664243523
196,0.18008885933108687,0.05704074961650096,0.5857055865919125,0.39462238737288474
197,0.14796545360786917,0.047403576135019665,0.5815854379115318,0.5945406843962415
198,0.09392691400571962,0.5307790612838998,0.5960966737319899,0.5642943839017491
199,0.19545340730743443,0.08182166442540528,0.6682127297553906,0.5563978749113687
200,0.17369583100375308,0.6313544043313022,0.6169094788148448,0.6662518238079611
201,0.07029155413360455,0.03927972212492403,0.6154451131265811,0.678375565881649
202,0.0835160851485095,0.07377659513805623,0.5765156683079078,0.5306587908247784
203,0.19623982041899135,0.054701607888668735,0.5071152120124239,0.5103218998204593
204,0.33652276843387985,0.1172856860352054,0.6087701703478638,0.7867482603583525
205,0.077400208600241,0.2690385026373825,0.6328042469604576,0.6408164029699187
206,0.23138902818994922,0.8170809156458835,0.7171942081641168,0.5756377767679193
207,0.41288946529698944,0.5613971471018244,0.6826774398225954,0.93045446456967
208,0.16396603758837058,0.06218818766995371,0.6211095615581284,0.6919464047613624
209,0.6782280707793902,0.8766754527106595,0.6160233446608792,0.6660032108874477
210,0.23105737268196613,0.9295809892815253,0.5748681382094398,0.5947253686156645
211,0.22560214674332935,0.9445690984780479,0.6020765298420865,0.7686831996703243
212,0.721527495848481,0.9252070962573425,0.7161268147947116,0.7034016240898687
213,0.2196500765660221,0.821852630266604,0.6978128390485456,0.44966691296493966
214,0.4897516184608022,0.4468421588906766,0.6347737046437024,0.5352352892047059
215,0.11661910734971792,0.9299582186927416,0.6419950696143887,0.7817645157988411
216,0.6276601840584082,0.9332772464545523,0.7122597628183397,0.7762870252530849
217,0.5192402858470946,0.6985682684362442,0.6823783277853684,0.8976640770431017
218,0.251423901969011,0.0710188136037927,0.6341589865960688,0.45424401644855517
219,0.3100446020724579,0.7605020043759854,0.7021699384634226,0.5045584948460289
220,0.704949384987891,0.8406808809666415,0.8412509324803146,0.8683281615809499
221,0.23563893136550929,0.35781021121081624,0.7369059718554842,0.5840137067667088
222,0.14439657249858362,0.8901177725440073,0.6592392796691846,0.6437199713426317
223,0.6096606474291368,0.8772058193665428,0.7061583341497508,0.8109950188095426
224,0.5635074871963803,0.6578218161652885,0.7324860192058876,0.4690977102334015
225,0.3624890884421845,0.8974232400395978,0.7969202026966082,0.5789008897498926
226,0.2682621579456308,0.9061432480287576,0.6742570673372946,0.6171498703208605
227,0.7293746988900889,0.9433735990141182,0.8251569779563638,0.5693582289319525
228,0.33275027286551073,0.8825465845662698,0.6411517415687832,0.5731176994710907
229,0.0829501501932105,0.07536461264344363,0.6385075753122677,0.38144866933109167
230,0.9088902596616721,0.9438778939346218,0.8293776378529845,0.8263719901171672
231,0.47162943612118335,0.48630418663713637,0.6982297016777221,0.5187982734700648
232,0.2781194943489457,0.1764775102196866,0.8257840185159854,0.6215433980951873
233,0.492389997103166,0.14777769523301343,0.6764236886994293,0.7645484400472043
234,0.40947473401150647,0.9176861876960111,0.720913379981256,0.8289638694759015
235,0.5536750517314504,0.8270174429874497,0.8247123876403826,0.3930616147163501
236,0.5206169267316156,0.9263357889148156,0.7343445939664109,0.9993759460401841
237,0.3263916411383567,0.8804052551797175,0.7527207611293353,0.6565197001887083
238,0.7260232545617109,0.9489398654275688,0.7263053875488323,0.7918817849664894
239,0.6425382633600586,0.926599986971929,0.7558709717039669,0.9424315353965227
240,0.1606945158221199,0.4177655349021958,0.7629911024272015,0.4823174398425443
241,0.32315396537404484,0.9167520893989777,0.6730302720864713,0.5071912723550083
242,0.8697236381427698,0.9482689869664147,0.9316509399011322,0.9781655513445433
243,0.4551009852298702,0.9382807157585507,0.834743155011968,0.749291040194287
244,0.47248676729504535,0.9399845961038987,0.7362874123377505,0.7864118122326159
245,0.3021464477268394,0.2913662064864685,0.776837923872384,0.8470502446501679
246,0.2319358332603757,0.4507711127708366,0.7648966155717558,0.6622561823087848
247,0.5619228630984078,0.938559730878411,0.7968370848728129,0.748083239310293
248,0.8113494466606597,0.9430311592047078,0.7137569054642142,0.7093188490331197
249,0.49348638997695493,0.34202143337298263,0.7455838218823388,0.3711244706936284
250,0.4815773449889976,0.8055743958896023,0.8301000904619039,0.7067703317816842
251,0.7196967898824544,0.9504108345766127,0.7805346246175691,0.9051213551595116
252,0.7369674235404955,0.9459572609899993,0.7184312552928962,0.7813510445836507
253,0.3025416969692373,0.7761056408847766,0.6666617641507664,0.6927054536250966
254,0.45584069116987014,0.5650748707239038,0.9124823942512751,0.6143425311832418
255,0.23801725622771863,0.20378651031700656,0.7297132581845496,0.6060946297245079
256,0.9579934598834655,0.9478165796221782,1.0005305838374485,0.7457766125662626
257,0.6631861698805765,0.9333042202599053,0.7295593540742256,0.8162116957130459
258,0.8124989445996615,0.948917858964114,0.7559302037906229,0.8698097393504265
259,0.6987048134773155,0.9468423378707631,0.7356457850323419,0.8053706554584545
260,0.8189873207837874,0.9505059093558015,0.8737926101975351,1.020435335908052
261,0.8911439282818157,0.9494332770172218,0.8767308099848992,0.5585050061078897
262,0.8294574049138932,0.9444709961968065,0.7523065112913915,0.9381621383252339
263,0.8527251426941322,0.9355497959222608,0.8912171028264589,0.7716252752151507
264,0.33800546889724814,0.9363236253140433,0.7755708057339241,0.6027843780807897
265,0.7231895085227094,0.9430452009765117,0.8638982420214635,1.0785271599012194
266,0.69636825242691,0.9236737238604378,0.8575602159836013,0.6363731870137341
267,0.9153713241158481,0.9505481346573509,0.879731190267153,0.793690669323614
268,0.7034740244524416,0.9394630336921718,0.7959077912972092,0.7985105524707561
269,0.3220927317269978,0.9424344340353212,0.8457675433031199,0.8526761251046449
270,0.6503018135654306,0.9461675502939856,0.8251100712667485,0.7988096581620584
271,0.7946156459313278,0.9442739468691308,0.9036912709988949,0.9247565731374494
272,0.46485458198139384,0.9229144940915991,0.8342643333613976,0.895128013604833
273,0.7533074180213426,0.9482257907615625,0.8756697804619192,0.9912913953090219
274,0.7790864007608926,0.9507464224391987,0.7774167086167543,0.9893434148591532
275,0.8375101955055253,0.9349127455982226,0.8020812176558961,0.7946754618375468
276,0.6106827167879652,0.950117829936867,0.6728961492253762,0.7829227705196736
277,0.7815522837835663,0.946270190453815,0.828179176270913,0.884063831140594
278,0.9159118890294029,0.9469282669315879,0.8478491015016886,0.9825970010235674
279,0.6498732065118222,0.9489642790261351,0.8633206036583367,0.9913280113506858
280,0.7794887006750489,0.9472040286088286,0.966649911568283,0.8980570775075805
281,0.8600010854616275,0.9498054114938599,0.8534291081581846,1.2358301275176982
282,0.6539121617714185,0.9488668038108176,0.8300097371750172,0.8059799964472388
283,0.22325048487717336,0.04419218634606403,0.5816764089197913,0.40710184606936606
284,0.01595593442511789,0.03858217146863396,0.521262867954774,0.37083614741457605
285,0.01628635869652073,0.04072876166119099,0.4432758244450812,0.2130050337492121
286,0.04843278200046819,0.042017709884591414,0.5877250000635419,0.3288982769779339
287,0.01025215782585931,0.039275382737148035,0.614693272254164,0.34926444393378986
288,0.04673611488251195,0.8988497202481006,0.43897102333747784,0.5251475868732329
289,0.15019105180286285,0.9119434707601719,0.7394738023396483,0.6208291199588233
290,0.411778670597053,0.9423418379926315,0.6293467902685675,0.8061833670150171
291,0.033292925867436485,0.5959370189817266,0.5340655552315589,0.6015366928123946
292,0.38016698500966495,0.9246628948010814,0.7583931840545144,0.8646351854277261
293,0.7641827658625353,0.9413298457455513,0.8838917664505144,0.7676055805843256
294,0.03777358157082911,0.0701990125121249,0.6124771870718869,0.4943865085766603
295,0.17936609487437982,0.583275520714233,0.5982184279679823,0.5842883266498131
296,0.2016454090377462,0.34936989382049344,0.7224292637568506,0.7632577136941383
297,0.47462743713643707,0.3138170310337365,0.6181933685187384,0.5605815331836453
298,0.1734002131108776,0.8893130224580091,0.7083868062052726,0.4133367421303166
299,0.32524865990771057,0.328866338575706,0.7132008095207291,0.8267859130212913
300,0.29767344279068453,0.9204137655958732,0.7251009186434998,0.8028514001703075
301,0.475131934853543,0.24257502077630266,0.651864300449999,0.5961090905810386
302,0.14781200684161644,0.07482340112088648,0.5750348490158457,0.6538981145056147
303,0.7183390489484831,0.9461946955649534,0.896770586823209,0.6832053017547
304,0.5029159544500765,0.8811511485461653,0.7452162217973972,0.518782931932726
305,0.1269521009268616,0.8038766826187265,0.6812469820293572,0.6438122205319711
306,0.10738789845995123,0.09381083765198162,0.6491454453074768,0.7569895438574279
307,0.29357281217596276,0.7069265924700219,0.7347876395109899,0.6564873885911544
308,0.6564207802617634,0.9362897556953496,0.9475580947193883,0.8221016787242742
309,0.2277410917161916,0.29918356008079205,0.6398271435764886,0.6055120705147073
310,0.46940366289289526,0.8976733490492244,0.7744640112530886,0.98954264670621
311,0.23912884577308224,0.9188913105826398,0.7345410195689016,0.7061280257102139
312,0.4958903605318663,0.858687922664039,0.7449914159726782,0.7578063310734403
313,0.4263392683375046,0.13852916566343054,0.5462149138043388,0.5321949798264554
314,0.12509817530327938,0.4374747763192758,0.7633066430364764,0.6721973672268173
315,0.15143030618316689,0.04257401436541264,0.714021118820878,0.6527451366950265
316,0.04540071030023385,0.03937388251311613,0.612861482562815,0.32951055097967974
317,0.5070768324931348,0.9358383729122935,0.9051241134362815,0.6194260403404965
318,0.030887548041538926,0.06060183990204593,0.5469391366085274,0.41597179015090835
319,0.08148386250091044,0.04440678670619591,0.5986950600790754,0.4810289879157243
320,0.7773175339873871,0.8847422761818281,0.7519160925596,0.7441199012633017
321,0.3384607148563078,0.9248290771674808,0.8087335017773931,0.8426530510991515
322,0.37990769625375354,0.926391862459732,0.677958436108278,0.9122057522048628
323,0.7539237936626931,0.9370259281939693,0.7344736423587856,0.7821948526551741
324,0.2319952803452926,0.9005210190728892,0.5679159307267319,0.5205075655864779
325,0.181309161719997,0.2373321213120816,0.6149601640280131,0.36467197391685136
326,0.6324099967128332,0.9450362519784677,0.7664089256640072,0.7685373197247903
327,0.37083241340522066,0.6430375552972974,0.7388607546881075,0.534527803629963
328,0.8292349825364451,0.9456006907258546,0.6816313404866977,0.9663293450442514
329,0.22025209304795546,0.9451940942679729,0.6463195240971238,0.6548841871493256
330,0.8383732636333793,0.9483287644263543,0.9724039113465152,0.7244015061420733
331,0.5874982500087356,0.9389667009632428,0.7457313586531535,1.0047446916149094
332,0.2504524239649747,0.24079011623151614,0.7156651458964518,0.5515959409399016
333,0.4554158088071304,0.9089272829196965,0.7443707005001511,0.812314151807937
334,0.7641356904430165,0.9457982807525992,0.8494478458041917,1.0094157791341405
335,0.6626045866639556,0.9446969141982041,0.7934203249686307,1.059412308824537
336,0.7177716068408379,0.9439197825311682,0.761985789214451,0.7767334013383251
337,0.6942934000763472,0.9390964849141406,0.7979514562516279,0.8348698507527404
338,0.3003777171249947,0.9328748893782515,0.657734735455346,0.4597298737768639
339,0.9018451918660486,0.9460276944136674,0.9168315460449288,0.732940566625868
340,0.32864193971853184,0.9321508644102187,0.7747078103900152,0.5193711175932225
341,0.5604537236215327,0.9476674410502997,0.7394523743294392,0.7719576376201538
342,0.9131466189435761,0.9470269907645824,0.885075997862295,1.0051128679775603
343,0.6574147458489576,0.9416960009482722,0.9348593452952223,0.6994767172826765
344,0.292954331265846,0.8665516257879013,0.8144086538611126,0.8647945985449097
345,0.8844236880681965,0.9497493488796312,1.0093366849565708,0.6860933424925748
346,0.8815038307390712,0.9450034327120553,0.8626207936244679,0.8788424201897713
347,0.7243115614432866,0.9364273020868835,0.742918493374928,0.844460332394124
348,0.7605081085753406,0.9423475663471091,0.7628627572702645,0.7238212392488524
349,0.848502564180349,0.9458668630317735,0.8288098570303528,0.8108606902931789
350,0.8355027485920197,0.9387624816161652,0.7711314944032391,0.7135706362258823
351,0.8915359519016408,0.9474216548693357,0.855594240865744,0.7799928530655712
352,0.7292742128556133,0.9452149346709348,0.7183909826028164,0.656476017510662
353,0.8694055252671857,0.9453886556722428,0.946328229104592,0.48180680759718375
354,0.8677455354361112,0.9302299661746416,0.912004848968373,0.9872001172608484
355,0.6954352212285583,0.94270712013271,0.7537268931472443,0.7059250648704509
356,0.9697585603386252,0.9512210368100787,0.7878210596052717,0.9499288585623441
357,0.4477576681940433,0.9469391334274264,0.6463122136041559,0.9472289723951981
358,0.5202737570694822,0.9436115761724717,0.8284395197093054,0.9019432556309763
359,0.9196505834547294,0.9455573471724393,0.9432455190494186,0.8050947784862461
360,0.873792965007441,0.9462887811438344,0.7770550747766773,0.7493889570105422
361,0.7855558662064629,0.9464383906314656,0.7920384004235457,0.7876283878599849
362,0.8623759266472584,0.94723264270103,0.8245527745708211,0.759841409389852
363,0.6532019041277659,0.944694731510368,0.5468442144908361,0.5196660346999279
364,0.8378142018736636,0.9407632725474347,0.7320965671157837,0.7794592053830847
365,0.7333083013743993,0.948256375881316,0.7965161454426641,0.7881008060742876
366,0.8550707140648941,0.9476299671853332,0.7810718258759517,0.9718563018995103
367,0.44456150132116756,0.9404890823685449,0.576547434178245,0.4795512197481342
368,0.6610610883098658,0.9487150097915251,0.8367385974385328,1.0110323892848916
369,0.6286184519171463,0.9466769642472611,0.8319395525866351,0.9952615616943637
